Longitude,Latitude,datetime,UHI Index,geometry,distancia_Bronx,distancia_Manhattan,air_temp,HR,wind_speed,wind_dir,solar_flux,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B09,B11,B12,LST,NDVI,NDBI,NDWI,SWIR_Diff
-73.935635,40.85484333,2021-07-24 15:33:00,1.028245394,POINT (-73.935635 40.85484333),0.7120682980927913,0.05448550152032583,26.981421570189795,47.48171562221828,3.8331862010794864,160.86863126310752,403.6553957346377,996.0,996.0,1179.0,1311.0,1425.0,1508.0,2432.0,2782.0,2714.0,2692.0,2360.0,2418.0,39.1,0.3594,-0.08203,-0.4048,-58.0
-73.93574667,40.85489,2021-07-24 15:33:00,1.026081679,POINT (-73.93574667 40.85489),0.7116600469714531,0.05422660887716324,26.981416047882885,47.48194203680177,3.8334457495044694,160.85515683423608,403.64274965180357,996.0,996.0,2532.0,2648.0,2748.0,2220.0,2726.0,2956.0,3132.0,2808.0,2360.0,2834.0,39.1,0.05496,-0.1121,-0.0773,-474.0
-73.935785,40.85491167,2021-07-24 15:33:00,1.026081679,POINT (-73.935785 40.85491167),0.7115409968732509,0.05407992215195423,26.981412707537324,47.48207899096976,3.833602745745818,160.84700639106816,403.6351002604697,996.0,996.0,913.5,897.5,845.0,1305.0,2258.0,2530.0,2520.0,2664.0,2360.0,2090.0,39.1,0.476,-0.0348,-0.4692,270.0
-73.93581333,40.85492833,2021-07-24 15:33:00,1.026081679,POINT (-73.93581333 40.85492833),0.711455290469986,0.05396486193363348,26.98141007162574,47.48218706334473,3.8337266335902975,160.8405747668016,403.6290640229408,996.0,996.0,913.5,897.5,845.0,1305.0,2258.0,2530.0,2520.0,2664.0,2360.0,2090.0,39.3,0.476,-0.0348,-0.4692,270.0
-73.93585,40.85494667,2021-07-24 15:33:00,1.026081679,POINT (-73.93585 40.85494667),0.711331971971261,0.05384868797188069,26.981407476450748,47.48229346551935,3.8338486068148545,160.8342425398246,403.6231210722124,996.0,996.0,913.5,897.5,845.0,1305.0,2258.0,2530.0,2520.0,2664.0,2360.0,2090.0,39.3,0.476,-0.0348,-0.4692,270.0
-73.93591333,40.85500167,2021-07-24 15:33:00,1.028245394,POINT (-73.93591333 40.85500167),0.711206424276146,0.05340998634514016,26.981397040021722,47.482721359109426,3.8343391189791,160.8087776529999,403.5992216497417,996.0,996.0,765.5,919.5,992.0,1305.0,2258.0,2530.0,2092.0,2664.0,2360.0,2090.0,39.3,0.4666,-0.0348,-0.535,270.0
-73.935925,40.85502833,2021-07-24 15:33:00,1.02175425,POINT (-73.935925 40.85502833),0.7112453202781025,0.05316063284451977,26.981390900545115,47.48297307765013,3.8346276743794108,160.79379733009014,403.5851622483223,996.0,996.0,765.5,919.5,992.0,1305.0,2258.0,2530.0,2092.0,2664.0,2360.0,2090.0,38.97,0.4666,-0.0348,-0.535,270.0
-73.93592167,40.855055,2021-07-24 15:33:00,1.02175425,POINT (-73.93592167 40.855055),0.7113630614063433,0.05288233956248323,26.981383909919387,47.48325969330497,3.8349562337886263,160.7767402033139,403.5691537154052,1025.0,1025.0,829.5,1077.0,1077.0,1166.0,2544.0,2880.0,2148.0,2864.0,3286.0,2043.0,38.97,0.4558,0.0658,-0.5527,1243.0
-73.93591333,40.85508667,2021-07-24 15:33:00,1.01742682,POINT (-73.93591333 40.85508667),0.7115258354797421,0.05254344560275803,26.98137535814889,47.48361031589541,3.835358167002058,160.7558738832974,403.5495701609635,1025.0,1025.0,829.5,1077.0,1077.0,1166.0,2544.0,2880.0,2148.0,2864.0,3286.0,2043.0,38.97,0.4558,0.0658,-0.5527,1243.0
-73.93589833,40.85511833,2021-07-24 15:33:00,1.01742682,POINT (-73.93589833 40.85511833),0.7117235263837179,0.05219185816542715,26.981366430346114,47.483976355809475,3.835777773732811,160.73409004450937,403.52912549259275,1025.0,1025.0,829.5,1077.0,1077.0,1166.0,2544.0,2880.0,2148.0,2864.0,3286.0,2043.0,38.97,0.4558,0.0658,-0.5527,1243.0
-73.93588333,40.85515667,2021-07-24 15:33:00,1.026081679,POINT (-73.93588333 40.85515667),0.7119461025414289,0.05177216867691481,26.98135579232887,47.48441251451619,3.8362777605429494,160.70813328245112,403.5047644331201,1025.0,1025.0,836.0,1100.0,979.0,1166.0,2544.0,2880.0,2784.0,2864.0,3286.0,2043.0,38.97,0.4473,0.0658,-0.5503,1243.0
-73.93585333,40.855245,2021-07-24 15:33:00,1.023917965,POINT (-73.93585333 40.855245),0.7124341800117349,0.05081402063464058,26.98133152022086,47.48540767094489,3.8374185496197555,160.6489093388893,403.4491813057608,1025.0,1025.0,763.0,1032.0,927.0,1330.0,3102.0,3366.0,3792.0,3536.0,3286.0,2276.0,38.97,0.5303,-0.012024,-0.631,1010.0
-73.93581333,40.85533833,2021-07-24 15:34:00,1.02175425,POINT (-73.93581333 40.85533833),0.7129926708950975,0.04978567985511928,26.937389245260768,47.58997632049884,3.633425754149582,156.75062644535564,354.8415981868583,1025.0,1025.0,956.0,1124.0,1123.0,1330.0,3102.0,3366.0,2396.0,3536.0,3286.0,2276.0,38.38,0.4995,-0.012024,-0.558,1010.0
-73.93579167,40.855375,2021-07-24 15:34:00,1.02175425,POINT (-73.93579167 40.855375),0.7132432320855702,0.049370208399934,26.93741047268359,47.59022043586131,3.6339670534315873,156.72175715031534,354.7713354173116,1025.0,1025.0,956.0,1124.0,1123.0,1330.0,3102.0,3366.0,2396.0,3536.0,3286.0,2276.0,37.84,0.4995,-0.012024,-0.558,1010.0
-73.935775,40.85540833,2021-07-24 15:34:00,1.02175425,POINT (-73.935775 40.85540833),0.7134549129104765,0.04899837697017495,26.93742943586863,47.590438512489335,3.634450614650241,156.6959672186538,354.7085672748119,1025.0,1025.0,919.5,1127.0,1148.0,1497.0,3716.0,4240.0,2988.0,4416.0,3286.0,2620.0,37.84,0.5796,-0.1267,-0.6436,666.0
-73.935755,40.85544,2021-07-24 15:43:00,1.021874456,POINT (-73.935755 40.85544),0.7136779326309945,0.04863705965583798,27.13489585694649,47.73958342778596,3.293619821183113,154.03828107290133,540.2236783767792,1025.0,1025.0,820.0,930.0,951.5,1122.0,2066.0,2514.0,1588.0,2536.0,3286.0,1902.0,37.84,0.46,0.133,-0.5083,1384.0
-73.93573167,40.85547333,2021-07-24 15:43:00,1.019710741,POINT (-73.93573167 40.85547333),0.7139246056031578,0.04825240621756821,27.134935307103813,47.739741228415255,3.293669133879766,154.0379851967214,540.1910333715948,1025.0,1025.0,820.0,930.0,951.5,1122.0,2066.0,2514.0,1588.0,2536.0,3286.0,1902.0,37.84,0.46,0.133,-0.5083,1384.0
-73.93570167,40.85552167,2021-07-24 15:43:00,1.019710741,POINT (-73.93570167 40.85552167),0.7142618972058442,0.04770189647678369,27.134991688909917,47.739966755639664,3.2937396111373953,154.03756233317563,540.144377427044,1025.0,1025.0,849.5,1041.0,1012.0,1122.0,2066.0,2514.0,2356.0,2536.0,3286.0,1902.0,37.84,0.4143,0.133,-0.4946,1384.0
-73.93563333,40.85564667,2021-07-24 15:43:00,1.015383311,POINT (-73.93563333 40.85564667),0.7150841238505286,0.046296103788815435,27.13513556017262,47.74054224069049,3.29391945021578,154.03648329870532,540.0253239571534,1417.0,1417.0,772.5,891.5,932.0,1358.0,2866.0,3334.0,2124.0,3494.0,3252.0,2332.0,37.62,0.578,-0.01245,-0.6235,920.0
-73.93559833,40.85572167,2021-07-24 15:55:00,1.015383311,POINT (-73.93559833 40.85572167),0.7155448500675268,0.045464181697739026,27.176103210448222,47.264154815672335,2.6477935791035527,166.85200119026265,620.0441284179291,1417.0,1417.0,844.5,1081.0,1054.0,1358.0,2866.0,3334.0,2776.0,3494.0,3252.0,2332.0,37.62,0.51,-0.01245,-0.5957,920.0
-73.93555833,40.85579333,2021-07-24 15:55:00,1.015383311,POINT (-73.93555833 40.85579333),0.7160192560091536,0.04465665189171908,27.17651738332823,47.26477607499235,2.6469652333435425,166.81990279206224,620.0606953331292,1417.0,1417.0,1234.0,1483.0,1414.0,2252.0,3352.0,3700.0,3540.0,3720.0,3252.0,3056.0,37.62,0.4275,-0.06445,-0.4995,196.0
-73.93551,40.85586333,2021-07-24 15:55:00,1.017547026,POINT (-73.93551 40.85586333),0.7165312953765297,0.04384994494776262,27.176932652926016,47.265398979389026,2.646134694147963,166.78771939823358,620.0773061170407,1417.0,1417.0,2332.0,2470.0,2602.0,2252.0,3352.0,3700.0,3588.0,3720.0,3252.0,3056.0,37.78,0.1995,-0.06445,-0.2268,196.0
-73.93546167,40.85593167,2021-07-24 15:55:00,1.017547026,POINT (-73.93546167 40.85593167),0.7170368493145958,0.04306011532088838,27.177339672528994,47.266009508793495,2.6453206549420054,166.75617537900274,620.0935869011598,1417.0,1417.0,1046.0,1302.0,1334.0,1494.0,2372.0,2506.0,3244.0,2700.0,3252.0,2224.0,37.78,0.3162,0.1295,-0.4111,1028.0
-73.93541833,40.85599833,2021-07-24 15:55:00,1.015383311,POINT (-73.93541833 40.85599833),0.7175093627202244,0.042297012992183136,27.177732741211855,47.266599111817776,2.644534517576297,166.7257125560815,620.1093096484741,1417.0,1417.0,1631.0,1768.0,1720.0,1970.0,2666.0,2694.0,3462.0,2904.0,3252.0,2676.0,37.78,0.2074,0.0939,-0.2458,576.0
-73.93538667,40.85607,2021-07-24 15:55:00,1.015383311,POINT (-73.93538667 40.85607),0.7179374599171302,0.041505421009923604,27.178139016348794,47.26720852452319,2.6437219673024077,166.6942262329683,620.1255606539518,1417.0,1417.0,1120.0,1418.0,1338.0,1970.0,2666.0,2694.0,3066.0,2904.0,3252.0,2676.0,37.78,0.3103,0.0939,-0.4126,576.0
-73.93535167,40.85613667,2021-07-24 15:55:00,1.008892167,POINT (-73.93535167 40.85613667),0.7183646781726185,0.04075831559341225,27.178523471991696,47.267785207987544,2.642953056016611,166.66443092064367,620.1409388796678,1710.0,1710.0,1835.0,1931.0,2005.0,2608.0,3108.0,3070.0,3166.0,3224.0,2934.0,3382.0,37.94,0.2278,-0.02264,-0.252,-448.0
-73.93531667,40.856205,2021-07-24 15:55:00,1.008892167,POINT (-73.93531667 40.856205),0.7187973829999368,0.03999428396274485,27.178916856521194,47.26837528478179,2.642166286957616,166.6339436196076,620.1566742608477,1710.0,1710.0,1835.0,1931.0,2005.0,2608.0,3108.0,3070.0,3166.0,3224.0,2934.0,3382.0,37.94,0.2278,-0.02264,-0.252,-448.0
-73.93527667,40.85626833,2021-07-24 15:55:00,1.011055882,POINT (-73.93527667 40.85626833),0.7192382575218346,0.039271508973750646,27.179290176233224,47.268935264349835,2.6414196475335476,166.60501134192495,620.171607049329,1710.0,1710.0,2552.0,2632.0,2812.0,2608.0,3108.0,3070.0,3244.0,3224.0,2934.0,3382.0,37.94,0.0768,-0.02264,-0.0921,-448.0
-73.93525,40.85633,2021-07-24 15:55:00,1.011055882,POINT (-73.93525 40.85633),0.719601690751019,0.03859145319980828,27.179640304844373,47.26946045726657,2.640719390311249,166.5778763745609,620.185612193775,1710.0,1710.0,3014.0,3348.0,3252.0,2870.0,3494.0,3684.0,3966.0,3738.0,2934.0,3896.0,37.94,0.0478,-0.11334,-0.10004,-962.0
-73.935215,40.85638,2021-07-24 15:55:00,1.004564737,POINT (-73.935215 40.85638),0.7199673887016367,0.03801416187266826,27.17993926799729,47.26990890199594,2.640121464005414,166.55470673020977,620.1975707198917,1540.0,1540.0,3030.0,3014.0,3192.0,2638.0,2970.0,3150.0,3480.0,3102.0,2876.0,3340.0,38.16,0.02206,-0.04547,-0.01942,-464.0
-73.935175,40.856425,2021-07-24 15:55:00,1.004564737,POINT (-73.935175 40.856425),0.7203416886244239,0.037478094860289524,27.180217937996836,47.27032690699526,2.63956412400632,166.5331098052449,620.2087175198735,1540.0,1540.0,2904.0,2982.0,3366.0,2638.0,2970.0,3150.0,3320.0,3102.0,2876.0,3340.0,38.16,0.0274,-0.04547,-0.04062,-464.0
-73.93514667,40.85645833,2021-07-24 15:55:00,1.004564737,POINT (-73.93514667 40.85645833),0.7206118970010329,0.037083539344453964,27.18042298392435,47.27063447588652,2.6391540321512985,166.5172187458628,620.216919356974,1540.0,1540.0,2904.0,2982.0,3366.0,2638.0,2970.0,3150.0,3320.0,3102.0,2876.0,3340.0,38.16,0.0274,-0.04547,-0.04062,-464.0
-73.935125,40.85648333,2021-07-24 15:55:00,1.004564737,POINT (-73.935125 40.85648333),0.720816760109241,0.03678676460114372,27.180577300183387,47.27086595027508,2.6388453996332255,166.50525923578746,620.2230920073355,1540.0,1540.0,3024.0,3054.0,3096.0,2924.0,3116.0,3224.0,3324.0,3182.0,2876.0,3450.0,38.16,0.02707,-0.05704,-0.032,-574.0
-73.93507667,40.85655167,2021-07-24 15:55:00,1.006728452,POINT (-73.93507667 40.85655167),0.7213182373244973,0.035996644497137575,27.18098722454229,47.27148083681344,2.6380255509154154,166.47349009797233,620.2394889816917,1540.0,1540.0,3024.0,3054.0,3096.0,2924.0,3116.0,3224.0,3324.0,3182.0,2876.0,3450.0,38.16,0.02707,-0.05704,-0.032,-574.0
-73.93504,40.856595,2021-07-24 15:55:00,1.004564737,POINT (-73.93504 40.856595),0.7216681837072647,0.03548393879169631,27.181253997585276,47.27188099637791,2.637492004829447,166.45281518714108,620.250159903411,1540.0,1540.0,2180.0,2372.0,2378.0,2045.0,2338.0,2230.0,2872.0,2544.0,2876.0,2456.0,38.16,-0.03087,0.1266,-0.011345,420.0
-73.93500167,40.85664167,2021-07-24 15:55:00,1.004564737,POINT (-73.93500167 40.85664167),0.72203869458866,0.034933948183465735,27.181540179282813,47.27231026892422,2.6369196414343676,166.43063610558175,620.2616071713127,1540.0,1540.0,2180.0,2372.0,2378.0,2045.0,2338.0,2230.0,2872.0,2544.0,2876.0,2456.0,38.53,-0.03087,0.1266,-0.011345,420.0
-73.93496167,40.856685,2021-07-24 15:55:00,1.006728452,POINT (-73.93496167 40.856685),0.722406135713127,0.0344146941530028,27.181810915981742,47.272716373972614,2.6363781680365115,166.40965401141483,620.2724366392698,1430.0,1430.0,2448.0,2624.0,2698.0,1831.0,2124.0,2244.0,2904.0,2482.0,2624.0,2562.0,39.8,-0.07806,0.07806,0.0435,62.0
-73.93491333,40.85677833,2021-07-24 15:55:00,1.006728452,POINT (-73.93491333 40.85677833),0.7229946030618369,0.03336986131587649,27.18235249650797,47.273528744761954,2.6352950069840535,166.3676815206321,620.294099860319,1430.0,1430.0,1295.0,1404.0,1458.0,1831.0,2124.0,2244.0,2506.0,2482.0,2624.0,2562.0,39.8,0.2302,0.07806,-0.268,62.0
-73.9349,40.85682667,2021-07-24 15:55:00,1.002401022,POINT (-73.9349 40.85682667),0.7232362736386373,0.03285150446571461,27.182620269541676,47.273930404312516,2.6347594609166456,166.34692911052002,620.3048107816671,1430.0,1430.0,1295.0,1404.0,1458.0,1831.0,2124.0,2244.0,2506.0,2482.0,2624.0,2562.0,39.8,0.2302,0.07806,-0.268,62.0
-73.93490333,40.85687333,2021-07-24 15:55:00,1.002401022,POINT (-73.93490333 40.85687333),0.7233823933929318,0.032382713646245564,27.182860963892278,47.274291445838415,2.6342780722154373,166.3282752983482,620.3144385556913,1430.0,1430.0,1128.0,1238.0,1452.0,2208.0,2576.0,2420.0,2192.0,2478.0,2624.0,2942.0,39.8,0.3232,0.04044,-0.3643,-318.0
-73.93493,40.856915,2021-07-24 15:55:00,1.008892167,POINT (-73.93493 40.856915),0.7233854191348711,0.0320101452796685,27.18304986325702,47.274574794885524,2.6339002734859616,166.313635597581,620.3219945302808,1430.0,1430.0,1128.0,1238.0,1452.0,2208.0,2576.0,2420.0,2192.0,2478.0,2624.0,2942.0,40.2,0.3232,0.04044,-0.3643,-318.0
-73.935025,40.856975,2021-07-24 15:55:00,1.006728452,POINT (-73.935025 40.856975),0.7230849651062277,0.03158329299164153,27.18325977399858,47.27488966099787,2.633480452002841,166.2973675151101,620.3303909599432,1430.0,1430.0,2252.0,2228.0,2376.0,2208.0,2576.0,2420.0,2666.0,2478.0,2624.0,2942.0,38.9,0.04132,0.04044,-0.03595,-318.0
-73.93508333,40.85699667,2021-07-24 15:55:00,1.006728452,POINT (-73.93508333 40.85699667),0.7228469695675286,0.03147539505378727,27.183309313614433,47.274963970421645,2.6333813727711375,166.29352819488156,620.3323725445773,1430.0,1430.0,1988.0,2146.0,2152.0,2110.0,2492.0,2424.0,2532.0,2460.0,2624.0,2792.0,38.9,0.06085,0.0396,-0.0988,-168.0
-73.93514167,40.85701667,2021-07-24 15:55:00,1.011055882,POINT (-73.93514167 40.85701667),0.7226027888691197,0.03138427181275971,27.183350233207246,47.275025349810875,2.633299533585499,166.29035692643805,620.33400932829,1430.0,1430.0,2216.0,2374.0,2448.0,2358.0,2366.0,2506.0,2672.0,2386.0,2624.0,2812.0,38.9,0.02705,0.02301,-0.06143,-188.0
-73.93519833,40.85704,2021-07-24 15:56:00,1.011055882,POINT (-73.93519833 40.85704),0.7223788543014991,0.031255708557673456,27.185069613795218,47.11677495479256,2.6657134429082423,166.20179737144935,565.6331196395876,1430.0,1430.0,2216.0,2374.0,2448.0,2358.0,2366.0,2506.0,2672.0,2386.0,2624.0,2812.0,38.9,0.02705,0.02301,-0.06143,-188.0
-73.93525333,40.857065,2021-07-24 15:56:00,1.002401022,POINT (-73.93525333 40.857065),0.7221692645816515,0.031106673891739378,27.185133731174634,47.116874692938325,2.6656030185325768,166.19577746193724,565.6252474502256,1372.0,1372.0,1697.0,1743.0,1721.0,1730.0,2040.0,2058.0,2264.0,2084.0,2600.0,2260.0,38.9,0.0829,0.1164,-0.0961,340.0
-73.93536,40.85712167,2021-07-24 15:56:00,1.011055882,POINT (-73.93536 40.85712167),0.7217898272501908,0.030733474175300923,27.185297397858445,47.11712928555758,2.6653211481326777,166.180410978846,565.6051528184909,1372.0,1372.0,1213.0,1136.0,1275.0,1730.0,2040.0,2058.0,1654.0,2084.0,2600.0,2260.0,38.9,0.2886,0.1164,-0.2583,340.0
-73.935385,40.857175,2021-07-24 15:56:00,1.030649522,POINT (-73.935385 40.857175),0.721837885297334,0.030237460518700576,27.18552607016399,47.11748499803288,2.6649273236064577,166.1589411901585,565.5770769409764,1372.0,1372.0,1213.0,1136.0,1275.0,1730.0,2040.0,2058.0,1654.0,2084.0,2600.0,2260.0,39.06,0.2886,0.1164,-0.2583,340.0
-73.93540333,40.85719833,2021-07-24 15:56:00,1.030649522,POINT (-73.93540333 40.85719833),0.721818795899704,0.030034559851147224,27.18561894887652,47.117629476030146,2.6647673658237716,166.15022091103788,565.5656734990495,1092.0,1092.0,724.5,753.5,843.0,1280.0,2068.0,2300.0,2066.0,2384.0,2632.0,2008.0,39.06,0.5063,0.0673,-0.521,624.0
-73.93549,40.857215,2021-07-24 15:56:00,1.032813237,POINT (-73.93549 40.857215),0.7214079225111871,0.03002982480600369,27.185613263415686,47.11762063197996,2.66477715745076,166.15075471263822,565.5663715472961,1092.0,1092.0,881.0,1114.0,1013.5,1280.0,2068.0,2300.0,2536.0,2384.0,2632.0,2008.0,39.06,0.3474,0.0673,-0.4463,624.0
-73.93555,40.85720167,2021-07-24 15:56:00,1.032813237,POINT (-73.93555 40.85720167),0.7210385547741891,0.030279955156937377,27.185491128313213,47.117430644042784,2.6649875012383526,166.16222184170374,565.5813670237663,1092.0,1092.0,1217.0,1430.0,1646.0,1660.0,2058.0,2344.0,2624.0,2428.0,2632.0,2168.0,38.2,0.2422,0.0579,-0.3167,464.0
-73.93561333,40.85716167,2021-07-24 15:56:00,1.032813237,POINT (-73.93561333 40.85716167),0.7205603059517867,0.030808313567208367,27.185238945843526,47.11703836020104,2.6654218154917055,166.1858989735801,565.6123294269893,1372.0,1372.0,1041.0,1197.0,1395.0,1672.0,2164.0,2472.0,2744.0,2540.0,2600.0,2212.0,38.3,0.3477,0.02524,-0.4075,388.0
-73.93566667,40.85710833,2021-07-24 15:56:00,1.028485807,POINT (-73.93566667 40.85710833),0.7200903622246876,0.03145369586085944,27.184933244580822,47.116562824903504,2.6659483009996907,166.21460092546704,565.6498627486876,1372.0,1372.0,1041.0,1197.0,1395.0,1672.0,2164.0,2472.0,2744.0,2540.0,2600.0,2212.0,38.3,0.3477,0.02524,-0.4075,388.0
-73.93571167,40.85705167,2021-07-24 15:56:00,1.028485807,POINT (-73.93571167 40.85705167),0.7196538284430056,0.032117082057780855,27.18462011581015,47.116075735704676,2.6664875783269664,166.24400023782493,565.6883080033095,1372.0,1372.0,912.0,1073.0,1124.0,1672.0,2164.0,2472.0,2816.0,2540.0,2600.0,2212.0,38.3,0.3948,0.02524,-0.461,388.0
-73.93574667,40.85699167,2021-07-24 15:56:00,1.024158377,POINT (-73.93574667 40.85699167),0.7192594466749217,0.03279558103995506,27.184301136566752,47.1155795457705,2.667036931468373,166.27394884456612,565.7274715659711,1372.0,1372.0,1071.0,1302.0,1283.0,1494.0,2046.0,2426.0,2668.0,2458.0,2600.0,2138.0,38.3,0.3015,0.03464,-0.3877,462.0
-73.93580333,40.85693833,2021-07-24 15:56:00,1.024158377,POINT (-73.93580333 40.85693833),0.7187708760293329,0.03344706320900459,27.183992747145282,47.11509982889266,2.667568046583123,166.3029031846928,565.765334933829,1372.0,1372.0,631.5,870.5,693.0,1720.0,2710.0,2976.0,3172.0,3118.0,2600.0,2248.0,38.3,0.5474,-0.06744,-0.65,352.0
-73.935855,40.85688333,2021-07-24 15:56:00,1.019830948,POINT (-73.935855 40.85688333),0.7183032738738818,0.03410596805474464,27.183681555441506,47.11461575290902,2.6681039878507335,166.3321206279916,565.8035423596813,1372.0,1372.0,1655.0,1833.0,1798.0,1720.0,2710.0,2976.0,3280.0,3118.0,2600.0,2248.0,37.84,0.2377,-0.06744,-0.2852,352.0
-73.93590167,40.85683,2021-07-24 15:56:00,1.019830948,POINT (-73.93590167 40.85683),0.7178681198785414,0.03473832531474741,27.18338335102871,47.114151879377985,2.668617562117226,166.36011870897133,565.8401552348087,1372.0,1372.0,1720.0,1901.0,2003.0,1803.0,2676.0,2868.0,3328.0,3004.0,2600.0,2352.0,37.84,0.2028,-0.049,-0.2502,248.0
-73.93595333,40.85677667,2021-07-24 15:56:00,1.019830948,POINT (-73.93595333 40.85677667),0.7174058823723919,0.03538003126614497,27.18308043359333,47.11368067447852,2.66913925325593,166.38855929040395,565.8773467643744,1222.0,1222.0,2626.0,2800.0,3072.0,2884.0,3248.0,3380.0,3444.0,3468.0,2910.0,2974.0,37.84,0.0939,-0.07477,-0.1255,-64.0
-73.93601667,40.85672167,2021-07-24 15:56:00,1.019830948,POINT (-73.93601667 40.85672167),0.7168748283311855,0.036060688066947844,27.182758353907644,47.11317966163412,2.6696939460479445,166.41879899422668,565.9168909924501,1222.0,1222.0,2146.0,2452.0,2456.0,2884.0,3248.0,3380.0,3424.0,3468.0,2910.0,2974.0,37.84,0.1592,-0.07477,-0.2233,-64.0
-73.93608,40.85665833,2021-07-24 15:26:00,1.019830948,POINT (-73.93608 40.85665833),0.7163147218779882,0.03682633519186862,27.25804412016335,45.03965433501776,3.7631839480859206,164.42146953139218,527.6783742756402,1222.0,1222.0,2146.0,2452.0,2456.0,2884.0,3248.0,3380.0,3424.0,3468.0,2910.0,2974.0,39.1,0.1592,-0.07477,-0.2233,-64.0
-73.93613833,40.85658167,2021-07-24 15:26:00,1.019830948,POINT (-73.93613833 40.85658167),0.7157348757923186,0.03771847323864652,27.25799756822173,45.04107416923732,3.7608796269754845,164.44102134687466,527.8278060082565,1253.0,1253.0,2916.0,3052.0,3196.0,2350.0,3000.0,3244.0,3484.0,3232.0,2110.0,2832.0,39.75,0.0305,-0.2119,-0.05325,-722.0
-73.93619667,40.8565,2021-07-24 15:26:00,1.021994662,POINT (-73.93619667 40.8565),0.7151369632126712,0.03866170992357165,27.257948433113437,45.04257279004023,3.7584474391150384,164.46165809235725,527.9855297058733,1253.0,1253.0,1865.0,2124.0,2300.0,2350.0,3000.0,3244.0,3156.0,3232.0,2110.0,2832.0,39.75,0.2086,-0.2119,-0.27,-722.0
-73.93632333,40.85633,2021-07-24 15:26:00,1.021994662,POINT (-73.93632333 40.85633),0.7138623719511643,0.04063465916320019,27.257845735238842,45.045705075215324,3.7533638943226797,164.50479119968637,528.3151898833172,1253.0,1253.0,1049.0,1263.0,1643.0,1920.0,2040.0,2140.0,1881.0,2088.0,2110.0,2288.0,40.28,0.2576,-0.00706,-0.3423,-178.0
-73.93637833,40.856245,2021-07-24 15:26:00,1.021994662,POINT (-73.93637833 40.856245),0.7132687189737577,0.0416054494088165,27.2577953703464,45.04724120443478,3.750870832146813,164.5259444545119,528.4768611880552,1253.0,1253.0,999.5,1156.0,1390.0,1396.0,1722.0,1823.0,1783.0,1792.0,2110.0,1866.0,40.28,0.2239,0.073,-0.2917,244.0
-73.93643333,40.85616333,2021-07-24 15:26:00,1.021994662,POINT (-73.93643333 40.85616333),0.7126861164585628,0.04254218283447808,27.257746790851225,45.04872287903756,3.748466147135752,164.54634784248452,528.6328013675603,1253.0,1253.0,856.0,1006.0,1070.0,1396.0,1722.0,1823.0,1662.0,1792.0,2110.0,1866.0,40.28,0.2888,0.073,-0.3608,244.0
-73.93648833,40.85608333,2021-07-24 15:26:00,1.021994662,POINT (-73.93648833 40.85608333),0.7121087922978064,0.04346180719673687,27.25769912660838,45.0501766384445,3.7461067671146724,164.56636682448158,528.7858035871091,1322.0,1322.0,889.5,1044.0,1160.0,1376.0,1472.0,1665.0,1534.0,1648.0,2526.0,1788.0,40.6,0.2294,0.2054,-0.3037,738.0
-73.93653833,40.85601,2021-07-24 15:26:00,1.024158377,POINT (-73.93653833 40.85601),0.7115812897854569,0.04430393733510107,27.257655520402015,45.0515066277386,3.7439482598996356,164.5846814311546,528.9257795095388,1322.0,1322.0,993.0,1140.0,1306.0,1376.0,1472.0,1665.0,1629.0,1648.0,2526.0,1788.0,40.6,0.1873,0.2054,-0.253,738.0
-73.93659,40.85594333,2021-07-24 15:26:00,1.024158377,POINT (-73.93659 40.85594333),0.7110680784629764,0.045081103771460795,27.257615227003846,45.05273557638277,3.7419537366902578,164.6016046583857,529.055121317662,1322.0,1322.0,953.0,1068.0,1182.0,1376.0,1472.0,1665.0,1546.0,1648.0,2526.0,1788.0,40.6,0.2185,0.2054,-0.272,738.0
-73.93662667,40.85588667,2021-07-24 15:26:00,1.024158377,POINT (-73.93662667 40.85588667),0.7106702946475625,0.04572807113712407,27.257581799580453,45.053755112796175,3.740299079232439,164.6156441762096,529.1624233467448,1322.0,1322.0,1165.0,1350.0,1534.0,1645.0,1956.0,2194.0,1958.0,2276.0,2526.0,2212.0,40.66,0.2382,0.0703,-0.3062,314.0
-73.9367,40.85578667,2021-07-24 15:26:00,1.028485807,POINT (-73.9367 40.85578667),0.7099215534733602,0.04688585162046344,27.257521913696674,45.05558163225143,3.7373347279853735,164.64079624739682,529.3546570336757,1265.0,1265.0,1736.0,2029.0,2256.0,2118.0,2484.0,2592.0,2930.0,2760.0,2378.0,2784.0,40.12,0.1219,-0.0431,-0.1978,-406.0
-73.93675667,40.85570833,2021-07-24 15:27:00,1.028485807,POINT (-73.93675667 40.85570833),0.7093385192600448,0.04779133891210818,27.221262434400025,45.58777355680053,3.915217944797971,166.50030743202518,534.5016096160523,1265.0,1265.0,1320.0,1545.0,1639.0,1930.0,2492.0,2692.0,3092.0,2714.0,2378.0,2748.0,40.12,0.2708,-0.06192,-0.342,-370.0
-73.93677167,40.85567667,2021-07-24 15:27:00,1.021994662,POINT (-73.93677167 40.85567667),0.7091448548058861,0.048142605217242784,27.221271448631036,45.58797186988273,3.9144697636242625,166.50959208996397,534.5209000704106,1265.0,1265.0,1320.0,1545.0,1639.0,1930.0,2492.0,2692.0,3092.0,2714.0,2378.0,2748.0,40.12,0.2708,-0.06192,-0.342,-370.0
